Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,2.0,18,884,31.2,222,.299,.607,.409,17.0,16.7,15.2,.254,.514,.359,50.0
2022,Slider,,-0.9,-4,476,16.8,120,.198,.302,.277,35.9,30.0,21.3,.204,.315,.264,30.1
2022,Sinker,,-0.6,-3,454,16.0,125,.233,.369,.348,11.3,9.6,12.0,.274,.470,.388,46.7
2022,Curveball,,1.6,6,391,13.8,75,.319,.435,.371,31.6,28.0,18.8,.270,.378,.317,27.1
2022,Changeup,,2.3,8,346,12.2,89,.305,.463,.381,21.4,11.2,10.1,.302,.455,.357,38.9
2022,Cutter,,-0.2,0,231,8.2,56,.278,.352,.291,28.0,23.2,24.1,.244,.330,.265,36.6
2022,Splitter,,5.4,2,45,1.6,16,.214,.286,.291,30.8,25.0,17.4,.150,.163,.176,27.3
2021,4-Seamer,,1.1,8,695,33.2,170,.252,.483,.366,17.4,12.4,10.1,.280,.528,.392,49.6
2021,Changeup,,-0.6,-2,316,15.1,93,.226,.417,.303,18.5,11.8,12.2,.228,.410,.294,39.0
2021,Sinker,,1.6,5,316,15.1,74,.295,.459,.405,14.0,12.2,16.7,.312,.501,.409,50.9
2021,Slider,,0.3,1,312,14.9,81,.211,.421,.304,32.8,34.6,25.9,.242,.472,.325,37.5
2021,Curveball,,0.1,0,289,13.8,60,.157,.294,.260,41.5,33.3,26.0,.200,.348,.292,43.8
2021,Cutter,,-2.8,-4,151,7.2,37,.219,.219,.265,23.3,16.2,16.2,.224,.304,.291,34.6
2021,Splitter,,-14.0,-2,17,0.8,5,.000,.000,.000,38.5,20.0,14.3,.145,.156,.139,25.0
2020,4-Seamer,,-0.5,-2,365,32.6,88,.253,.456,.330,16.0,14.8,11.0,.284,.488,.356,45.6
2020,Slider,,-1.5,-3,196,17.5,48,.122,.293,.249,34.3,33.3,16.5,.220,.361,.312,44.0
2020,Sinker,,0.3,0,184,16.5,47,.349,.535,.409,17.8,12.8,13.3,.250,.447,.329,48.6
2020,Changeup,,0.6,1,177,15.8,45,.268,.341,.326,17.0,0.0,0.0,.321,.430,.358,29.3
2020,Curveball,,-1.9,-2,126,11.3,19,.278,.389,.311,30.2,31.6,15.4,.242,.280,.254,25.0
2020,Cutter,,0.6,0,42,3.8,10,.444,.556,.465,4.0,0.0,0.0,.400,.433,.401,22.2
2020,Splitter,,1.2,0,28,2.5,7,.200,.200,.329,9.1,0.0,0.0,.508,1.001,.652,80.0
2019,4-Seamer,,1.0,8,845,34.8,213,.311,.600,.417,11.5,12.2,12.9,.289,.515,.373,40.6
2019,Sinker,,1.5,7,426,17.6,138,.338,.538,.406,8.6,6.5,10.3,.332,.516,.376,56.5
2019,Changeup,,-0.2,-1,366,15.1,104,.242,.475,.320,17.7,13.5,15.1,.253,.444,.303,28.7
2019,Slider,,-1.2,-4,318,13.1,85,.207,.427,.281,30.5,30.6,19.8,.207,.349,.249,35.7
2019,Curveball,,-0.1,0,258,10.6,57,.275,.490,.352,24.2,19.3,13.3,.229,.388,.293,24.4
2019,Cutter,,-1.0,-1,147,6.1,29,.250,.464,.316,28.4,31.0,20.5,.251,.481,.316,47.4
2019,Splitter,,0.9,0,46,1.9,15,.357,.429,.370,7.7,6.7,8.3,.294,.395,.324,46.2
2018,4-Seamer,,0.8,7,977,33.5,235,.290,.480,.382,14.0,9.4,8.3,.289,.486,.383,41.1
2018,Sinker,,2.5,15,576,19.7,166,.322,.664,.458,9.9,9.6,14.8,.352,.677,.466,56.5
2018,Slider,,1.6,7,435,14.9,103,.204,.473,.338,27.1,24.3,14.4,.230,.439,.332,33.8
2018,Curveball,,-0.2,-1,347,11.9,73,.235,.294,.255,23.3,23.3,15.6,.219,.378,.279,32.7
2018,Changeup,,2.6,9,346,11.8,97,.319,.659,.427,17.3,10.3,10.4,.323,.574,.394,33.7
2018,Cutter,,0.1,0,135,4.6,32,.226,.452,.297,21.1,28.1,20.5,.239,.375,.276,31.8
2018,Splitter,,0.6,0,53,1.8,18,.333,.444,.339,10.0,11.1,8.7,.373,.454,.364,25.0
2018,N/A,,-11.6,0,2,0.1,1,.000,.000,.000,0.0,0.0,--,.407,.558,.398,0.0
2017,4-Seamer,,-0.8,-8,916,33.6,230,.224,.449,.331,10.7,11.7,11.1,.263,.495,.354,33.9
2017,Sinker,,2.4,14,566,20.8,164,.354,.639,.452,8.8,6.1,8.8,.339,.643,.437,48.2
2017,Slider,,0.6,2,384,14.1,94,.271,.576,.357,21.3,21.3,15.7,.233,.428,.309,26.9
2017,Curveball,,-0.2,-1,356,13.1,79,.189,.365,.263,29.1,29.1,20.7,.228,.352,.274,23.5
2017,Changeup,,-0.3,-1,335,12.3,105,.307,.535,.375,14.2,5.7,7.2,.302,.530,.363,36.8
2017,Cutter,,1.6,2,108,4.0,24,.316,.368,.394,21.7,16.7,13.8,.332,.414,.399,43.8
2017,Splitter,,-0.1,0,53,1.9,20,.263,.263,.270,30.3,15.0,13.6,.246,.282,.245,17.6
